statNm,statId,chgerId,chgerType,addr,lat,lng,useTime,busiId,bnm,busiNm,busiCall,stat,s,l,output,method,zcode,zscode,kind,kindDetail,parkingFree,limitYn,delYn,statUpdDt,lastTsdt,FALSE,,
우리은행본점,ME181150,12,6,서울특별시 중구 소공로 51번지,37.559534,126.981817,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,50,단독,11,11140,I0,I008,Y,N,N,2022-08-22 16:36:12,2022-08-22 15:52:49,,,
우리은행본점,ME181150,13,6,서울특별시 중구 소공로 51번지,37.559534,126.981817,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,50,단독,11,11140,I0,I008,Y,N,N,2022-08-23 10:56:25,2022-08-21 18:22:23,,,
마곡레포츠센터 ,ME183001,1,6,"서울특별시 강서구 양천로 251, 입구 우측",37.5728411,126.8323738,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,50,단독,11,11500,A0,A004,Y,N,N,2022-08-24 06:30:10,2022-08-24 06:07:50,,,
창2동 제4공영주차장,ME183002,1,6,서울특별시 도봉구 창2동 582-22,37.6413031,127.0364035,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,50,단독,11,11320,B0,B001,N,N,N,2022-08-23 18:37:02,2022-08-23 18:02:34,,,
창3동 제1공영주차장,ME183003,1,6,"서울특별시 도봉구 창3동 504-21, 좌측 안쪽",37.6332558,127.0412125,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,50,단독,11,11320,B0,B001,N,N,N,2022-08-23 14:40:53,2022-08-23 14:12:36,,,
창천공영주차장,ME183004,1,6,"서울특별시 마포구 노고산동 33-1, B3 28",37.55493,126.9389738,24시간 이용가능,ME,환경부,환경부,1661-9408,4,2.02207E+13,2.02207E+13,50,단독,11,11440,B0,B001,N,N,N,2022-07-25 17:26:43,2022-07-25 09:13:02,,,
번동햇살 공영주차장,ME183005,1,6,"서울특별시 강북구 오현로 21길 84, 옥상 주차장",37.6249449,127.0334805,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,50,단독,11,11305,B0,B001,N,N,N,2022-08-23 19:01:50,2022-08-21 14:00:57,,,
난향동 주민센터,ME183006,1,6,서울특별시 관악구 난곡로 67,37.4616153,126.9189711,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,50,단독,11,11620,A0,A002,Y,N,N,2022-08-24 07:40:03,2022-08-24 06:59:52,,,
시흥제4동공영주차장,ME183007,1,6,"서울특별시 금천구 독산로 36나길 21, B1 18",37.4589664,126.9084827,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,50,단독,11,11545,B0,B001,N,N,N,2022-08-24 09:31:02,2022-08-24 08:47:57,,,
쌍문3동 제2공영주차장,ME183008,1,6,"서울특별시 도봉구 쌍문3동 315-62, 지하 1층 안쪽",37.6493531,127.0293841,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,50,단독,11,11320,B0,B001,Y,N,N,2022-08-23 20:48:19,2022-08-23 20:04:52,,,
스탠포드호텔코리아,ME183009,1,6,"서울특별시 마포구 상암동 월드컵북로 58길 15, 지하4층 18",37.5823581,126.886648,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,50,단독,11,11440,E0,E003,Y,N,N,2022-08-24 09:28:53,2022-08-23 15:35:26,,,
국회도서관,ME183103,1,6,"서울특별시 영등포구 의사당대로1, 국회도서관 앞",37.5300002,126.9169991,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,50,단독,11,11560,A0,A003,Y,N,N,2022-08-23 20:54:43,2022-08-23 20:40:41,,,
국회도서관,ME183103,2,4,"서울특별시 영등포구 의사당대로1, 국회도서관 앞",37.5300002,126.9169991,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,동시,11,11560,A0,A003,Y,N,N,2022-08-24 02:28:42,2022-08-23 17:02:36,,,
국회도서관,ME183103,52,4,"서울특별시 영등포구 의사당대로1, 국회도서관 앞",37.5300002,126.9169991,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,동시,11,11560,A0,A003,Y,N,N,2022-08-24 05:25:29,2022-08-24 05:20:09,,,
국회의원회관,ME183219,1,6,"서울특별시 영등포구 의사당대로1, 국회의원회관 주차장 우측",37.5284644,126.9149198,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,50,단독,11,11560,A0,A003,Y,N,N,2022-08-23 15:32:07,2022-08-23 14:15:57,,,
국회의원회관,ME183219,2,4,"서울특별시 영등포구 의사당대로1, 국회의원회관 주차장 우측",37.5284644,126.9149198,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,동시,11,11560,A0,A003,Y,N,N,2022-08-23 16:15:49,2022-08-23 16:00:13,,,
국회의원회관,ME183219,52,4,"서울특별시 영등포구 의사당대로1, 국회의원회관 주차장 우측",37.5284644,126.9149198,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,동시,11,11560,A0,A003,Y,N,N,2022-08-23 16:40:43,2022-08-23 15:57:38,,,
노원에코센터,ME184075,1,6,서울특별시 노원구 덕릉로 450,37.644779,127.059382,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,50,단독,11,11350,A0,A004,Y,N,N,2022-08-24 08:23:16,2022-08-24 07:40:21,,,
영등포구청 환승공영주차장,ME184076,1,6,서울특별시 영등포구 양산로111,37.524521,126.895436,06:00~21:00,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,50,단독,11,11560,B0,B003,N,N,N,2022-08-24 09:25:46,2022-08-24 05:50:41,,,
서울의료원,ME184077,1,6,서울특별시 중랑구 신내로 156,37.6128457,127.0993409,24시간 이용가능,ME,환경부,환경부,1661-9408,3,2.02208E+13,2.02208E+13,50,단독,11,11260,I0,I001,Y,N,N,2022-08-24 09:32:42,2022-08-24 00:56:40,,,
롯데 빅마켓,ME18A002,1,6,"서울특별시 영등포구 영중로 125, 지상주차장(외부 1F)",37.528123,126.90408,24시간 이용가능,ME,환경부,환경부,031-994-6115,3,2.02208E+13,2.02208E+13,50,단독,11,11560,E0,E001,Y,N,N,2022-08-24 08:55:46,2022-08-24 01:47:42,,,
롯데 빅마켓,ME18A002,2,5,"서울특별시 영등포구 영중로 125, 지상주차장(외부 1F)",37.528123,126.90408,24시간 이용가능,ME,환경부,환경부,031-994-6115,2,2.02208E+13,2.02208E+13,50,단독,11,11560,E0,E001,Y,N,N,2022-08-24 06:55:19,2022-08-24 06:48:58,,,
롯데 빅마켓,ME18A002,3,4,"서울특별시 영등포구 영중로 125, 지상주차장(외부 1F)",37.528123,126.90408,24시간 이용가능,ME,환경부,환경부,031-994-6115,2,2.02208E+13,2.02208E+13,100,동시,11,11560,E0,E001,Y,N,N,2022-08-22 15:01:39,2022-08-22 14:18:19,,,
롯데 빅마켓,ME18A002,4,4,"서울특별시 영등포구 영중로 125, 지상주차장(외부 1F)",37.528123,126.90408,24시간 이용가능,ME,환경부,환경부,031-994-6115,2,2.02208E+13,2.02208E+13,100,동시,11,11560,E0,E001,Y,N,N,2022-08-23 18:48:23,2022-08-23 18:44:11,,,
롯데 빅마켓,ME18A002,5,4,"서울특별시 영등포구 영중로 125, 지상주차장(외부 1F)",37.528123,126.90408,24시간 이용가능,ME,환경부,환경부,031-994-6115,2,2.02208E+13,2.02208E+13,100,동시,11,11560,E0,E001,Y,N,N,2022-08-23 19:50:25,2022-08-23 19:37:38,,,
롯데 빅마켓,ME18A002,6,4,"서울특별시 영등포구 영중로 125, 지상주차장(외부 1F)",37.528123,126.90408,24시간 이용가능,ME,환경부,환경부,031-994-6115,2,2.02208E+13,2.02208E+13,100,동시,11,11560,E0,E001,Y,N,N,2022-08-23 19:13:43,2022-08-23 19:09:22,,,
성애병원,ME18B159,1,6,서울특별시 영등포구 여의대방로 53길 22,37.51202,126.92238,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11560,I0,I001,N,N,N,2022-08-24 08:57:53,2022-08-24 08:46:50,,,
냉천길 공영주차장,ME18B160,1,6,서울특별시 강북구 삼양로 230-12,37.62393,127.01953,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11305,B0,B001,N,N,N,2022-08-23 22:43:10,2022-08-23 22:17:09,,,
미아동 공영주차장,ME18B161,1,6,서울특별시 강북구 도봉로 61길 46,37.62851,127.02233,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11305,B0,B001,N,N,N,2022-08-23 08:56:48,2022-08-23 08:16:21,,,
수유마을시장 공영주차장,ME18B162,1,6,서울특별시 강북구 도봉로 69길 29,37.62047,127.02679,"평일07:00~22:00,토일 09:00~18:00",ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11305,B0,B001,N,N,N,2022-08-24 03:38:26,2022-08-24 02:55:23,,,
개봉1동 주민센터 옆 공영주차장,ME18B163,1,6,서울특별시 구로구 개봉동 134-8,37.50016,126.85106,24시간 이용가능,ME,환경부,환경부,1661-9408,3,2.02208E+13,2.02208E+13,100,단독,11,11530,B0,B001,N,N,N,2022-08-24 09:02:10,2022-08-23 23:44:43,,,
하늘공원주차장,ME18B164,1,6,서울특별시 구로구 벚꽃로 370 ,37.48739,126.88051,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11530,B0,B002,N,N,N,2022-08-24 09:26:42,2022-08-24 08:16:19,,,
쌍문2동 제3공영주차장,ME18B165,1,6,서울특별시 도봉구 쌍문2동 710-4,37.66116,127.03864,24시간 이용가능,ME,환경부,환경부,1661-9408,3,2.02208E+13,2.02208E+13,100,단독,11,11320,B0,B001,Y,N,N,2022-08-24 09:25:36,2022-08-24 08:28:14,,,
서초구청,ME18B166,1,6,서울특별시 서초구 남부순환로 2584,37.48358,127.03269,"유료09:00~18:00, 무료18:00~08:00",ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11650,A0,A001,N,N,N,2022-08-24 09:17:42,2022-08-24 07:45:09,,,
북한산국립공원 정릉탐방지원센터,ME18B167,1,6,서울특별시 성북구 정릉동 829-1,37.61846,126.9969,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11290,D0,D006,N,N,N,2022-08-24 07:03:31,2022-08-24 06:22:49,,,
북한산국립공원주차장,ME18B168,1,6,서울특별시 은평구 진관동 278,37.65584,126.94885,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11380,D0,D006,N,N,N,2022-08-23 12:52:52,2022-08-23 10:01:59,,,
부암동 주민센터,ME18B169,1,6,서울특별시 종로구 창의문로 145,37.59246,126.96412,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11110,A0,A002,Y,N,N,2022-08-23 23:46:14,2022-08-23 21:07:29,,,
SETEC,ME18B170,1,6,서울특별시 강남구 남부순환로3104,37.49584,127.07223,24시간 이용가능,ME,환경부,환경부,1661-9408,3,2.02208E+13,2.02208E+13,100,단독,11,11680,D0,D002,N,N,N,2022-08-24 08:58:02,2022-08-24 08:01:41,,,
논현로22길 공영주차장,ME18B171,1,6,서울특별시 강남구 개포로 25길 32,37.48151,127.04851,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11680,B0,B001,N,N,N,2022-08-24 07:51:48,2022-08-24 07:31:26,,,
대청역 공영주차장,ME18B172,1,6,서울특별시 강남구 개포동 13-2,37.49491,127.07928,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11680,B0,B001,N,N,N,2022-08-24 07:06:52,2022-08-24 06:49:30,,,
압구정로29길 공영노상주차장,ME18B173,1,6,서울특별시 강남구 압구정동 453,37.52968,127.02782,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11680,B0,B001,N,N,N,2022-08-24 08:58:36,2022-08-24 08:28:35,,,
가오리 공영주차장,ME18B174,1,6,서울특별시 강북구 삼양로107길 30,37.64152,127.01495,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11305,B0,B001,N,N,N,2022-08-24 08:30:01,2022-08-24 07:49:54,,,
가양레포츠센터,ME18B175,1,6,서울특별시 강서구 양천로61길 101,37.56198,126.86373,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11500,A0,A004,Y,N,N,2022-08-24 09:00:17,2022-08-24 08:20:05,,,
강서구민올림픽체육센터,ME18B176,1,6,null,37.55962,126.85057,06:00~22:00,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11500,A0,A004,Y,N,N,2022-08-23 20:12:55,2022-08-23 15:12:12,,,
상계2동 공영주차장,ME18B177,1,6,서울특별시 노원구 상계2동 373-13,37.65668,127.06751,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11350,B0,B001,Y,N,N,2022-08-24 08:28:04,2022-08-24 07:47:38,,,
DMC 산학협력연구센터,ME18B178,1,6,서울특별시 마포구 매봉산로 37,37.576,126.89053,24시간 이용가능,ME,환경부,환경부,1661-9408,3,2.02208E+13,2.02208E+13,100,단독,11,11440,A0,A004,N,N,N,2022-08-24 08:56:47,2022-08-24 01:06:43,,,
마천동2공영주차장,ME18B179,1,6,서울특별시 송파구 성내천로299-7,37.49427,127.15624,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11710,B0,B001,Y,N,N,2022-08-24 08:59:26,2022-08-24 08:11:29,,,
거여동공영주차장,ME18B180,1,6,서울특별시 송파구 오금로68길8,37.49223,127.15033,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11710,B0,B001,Y,N,N,2022-08-24 08:37:38,2022-08-24 08:24:31,,,
천마공영주차장,ME18B181,1,6,서울특별시 송파구 성내천로33가길20,37.50028,127.15482,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11710,B0,B001,Y,N,N,2022-08-24 08:16:57,2022-08-24 07:38:46,,,
이태원2동공영주차장,ME18B182,1,6,서울특별시 용산구 회나무로 55？ ,37.54034,126.99267,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11170,B0,B001,N,N,N,2022-08-24 09:22:39,2022-08-23 03:36:00,,,
이마트 은평점,ME18B183,1,6,null,37.60077,126.92049,09:30~23:00,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11380,E0,E001,Y,N,N,2022-08-21 20:52:55,2022-08-21 19:46:03,,,
신월5동 주민센터,ME18B184,1,6,서울특별시 양천구 화곡로4길 10,37.53852,126.82716,24시간 이용가능,ME,환경부,환경부,1661-9408,3,2.02208E+13,2.02208E+13,100,단독,11,11470,A0,A002,Y,N,N,2022-08-24 09:09:45,2022-08-24 08:55:14,,,
신정1동 주민센터,ME18B185,1,6,서울특별시 양천구 중앙로 32길 1,37.51855,126.85429,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11470,A0,A002,Y,N,N,2022-08-24 01:54:10,2022-08-24 00:30:45,,,
목2동 주민센터,ME18B186,1,6,서울특별시 양천구 목동 중앙본로 120,37.5461,126.87168,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11470,A0,A002,Y,N,N,2022-08-24 02:45:51,2022-08-24 02:04:25,,,
송정동 공영주차장,ME18B187,1,6,서울특별시 성동구 동일로 199,37.54988,127.06804,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11200,B0,B001,N,N,N,2022-08-23 23:10:42,2022-08-23 22:37:58,,,
sh서울주택도시공사,ME18B278,11,4,서울특별시 강남구 개포로 621,37.49414,127.07879,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11680,A0,A003,Y,N,N,2022-08-23 11:39:20,2022-08-23 11:18:07,,,
sh서울주택도시공사,ME18B278,12,4,서울특별시 강남구 개포로 621,37.49414,127.07879,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11680,A0,A003,Y,N,N,2022-08-24 07:39:59,2022-08-23 13:46:21,,,
강동구청,ME18B279,11,4,서울특별시 강동구 성내로 25,37.53025,127.12379,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11740,A0,A001,N,N,N,2022-08-24 07:38:31,2022-08-24 06:55:16,,,
강동구청,ME18B279,12,4,서울특별시 강동구 성내로 25,37.53025,127.12379,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11740,A0,A001,N,N,N,2022-08-24 06:36:09,2022-08-24 05:30:30,,,
홈플러스 금천점,ME18B280,11,4,서울특별시 금천구 시흥대로 391,37.46864,126.89681,10:00~23:00,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11545,E0,E001,Y,N,N,2022-08-20 19:23:09,2022-08-20 19:13:25,,,
홈플러스 금천점,ME18B280,12,4,서울특별시 금천구 시흥대로 391,37.46864,126.89681,10:00~23:00,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11545,E0,E001,Y,N,N,2022-08-23 23:29:02,2022-08-23 22:53:53,,,
도봉산환승주차장,ME18B281,11,4,서울특별시 도봉구 도봉동 341-1,37.69,127.04325,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11320,B0,B003,N,N,N,2022-08-19 19:40:55,2022-08-19 18:59:01,,,
도봉산환승주차장,ME18B281,12,4,서울특별시 도봉구 도봉동 341-1,37.69,127.04325,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11320,B0,B003,N,N,N,2022-08-23 18:08:44,2022-08-23 17:52:14,,,
도봉구청,ME18B282,11,4,서울특별시 도봉구 마들로 656,37.66862,127.04704,09:00~18:00,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11320,A0,A003,Y,N,N,2022-08-24 08:55:25,2022-08-24 08:17:28,,,
도봉구청,ME18B282,12,4,서울특별시 도봉구 마들로 656,37.66862,127.04704,09:00~18:00,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11320,A0,A003,Y,N,N,2022-08-24 09:29:34,2022-08-24 08:53:48,,,
마장축산물시장 서문 공영주차장,ME18B283,11,4,서울특별시 성동구 고산자로 26길 6,37.57041,127.03833,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11200,B0,B001,N,N,N,2022-08-24 09:25:57,2022-08-24 08:40:54,,,
마장축산물시장 서문 공영주차장,ME18B283,12,4,서울특별시 성동구 고산자로 26길 6,37.57041,127.03833,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11200,B0,B001,N,N,N,2022-08-24 09:30:52,2022-08-24 09:01:05,,,
서울약령시 공영주차장,ME18B284,11,4,서울특별시 동대문구 약령중앙로 26,37.58051,127.03715,24시간 이용가능,ME,환경부,환경부,1661-9408,9,2.02208E+13,2.02208E+13,200,동시,11,11230,B0,B001,N,N,N,2022-08-14 20:58:10,2022-08-14 18:05:52,,,
서울약령시 공영주차장,ME18B284,12,4,서울특별시 동대문구 약령중앙로 26,37.58051,127.03715,24시간 이용가능,ME,환경부,환경부,1661-9408,9,2.02208E+13,2.02208E+13,200,동시,11,11230,B0,B001,N,N,N,2022-08-14 20:58:10,2022-08-14 16:11:47,,,
롯데마트 서울양평점,ME18B285,1,6,서울특별시 영등포구 선유로 138,37.52604,126.89173,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11560,E0,E001,Y,N,N,2022-08-19 23:14:12,2022-08-19 22:07:45,,,
롯데마트 서울양평점,ME18B285,2,6,서울특별시 영등포구 선유로 138,37.52604,126.89173,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11560,E0,E001,Y,N,N,2022-08-23 23:02:30,2022-08-23 22:32:08,,,
도봉기적의도서관,ME18B286,1,6,서울특별시 도봉구 마들로 797,37.6809066,127.0503438,09:00~18:00,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11215,A0,A003,Y,N,N,2022-08-24 04:32:25,2022-08-24 04:03:06,,,
도봉기적의도서관,ME18B286,2,6,서울특별시 도봉구 마들로 797,37.6809066,127.0503438,09:00~18:00,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11215,A0,A003,Y,N,N,2022-08-24 07:58:00,2022-08-24 02:05:05,,,
구파발광역환승센터 주차장,ME18B287,11,4,지상 3층,37.637968,126.91937,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11380,B0,B003,N,N,N,2022-08-24 06:31:03,2022-08-24 05:50:10,,,
구파발광역환승센터 주차장,ME18B287,12,4,지상 3층,37.637968,126.91937,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11380,B0,B003,N,N,N,2022-08-23 17:20:39,2022-08-23 13:21:06,,,
서울역사박물관,ME18B288,11,4,서울특별시 종로구 새문안로 55,37.57005,126.97053,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11110,D0,D008,N,N,N,2022-08-24 02:37:28,2022-08-24 02:15:42,,,
서울역사박물관,ME18B288,12,4,서울특별시 종로구 새문안로 55,37.57005,126.97053,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11110,D0,D008,N,N,N,2022-08-24 05:27:59,2022-08-24 02:54:14,,,
신정3동 넓은들 민원센터,ME18B289,11,4,서울특별시 양천구 남부순환로 88길 5-7,37.5113,126.84145,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11470,A0,A002,Y,N,N,2022-08-24 07:51:21,2022-08-24 07:08:18,,,
신정3동 넓은들 민원센터,ME18B289,12,4,서울특별시 양천구 남부순환로 88길 5-7,37.5113,126.84145,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11470,A0,A002,Y,N,N,2022-08-24 08:13:51,2022-08-24 07:55:37,,,
용답동 공영주차장,ME18B290,11,4,서울특별시 성동구 용답동 4-1,37.56452,127.05429,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11200,B0,B001,Y,N,N,2022-08-23 17:29:55,2022-08-23 17:04:41,,,
용답동 공영주차장,ME18B290,12,4,서울특별시 성동구 용답동 4-1,37.56452,127.05429,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,200,동시,11,11200,B0,B001,Y,N,N,2022-08-24 00:04:40,2022-08-23 23:51:34,,,
마포공영주차장,ME18B406,1,4,서울특별시 마포구 마포대로1길 9,37.53853862,126.9434403,24시간 이용가능,ME,환경부,환경부,1661-9408,2,2.02208E+13,2.02208E+13,100,단독,11,11440,B0,B001,N,N,N,2022-08-24 08:59:33,2022-08-24 08:30:14,,,
마포공영주차장,ME18B406,2,4,서울특별시 마포구 마포대로1길 9,37.53853862,126.9434403,24시간 이용가능,ME,환경부,환경부,1661-9408,9,2.02208E+13,2.02208E+13,100,단독,11,11440,B0,B001,N,N,N,2022-08-24 07:43:10,2022-08-23 20:40:39,,,
